Datetime,Abilene 2 345_LMP,Abilene 2 345_LMP DA,Abilene 5 345_LMP,Abilene 5 345_LMP DA,Adrian 1 345_LMP,Adrian 1 345_LMP DA,Agua Dulce 345_LMP,Agua Dulce 345_LMP DA,Allen 1 345_LMP,Allen 1 345_LMP DA,Alpine 2 345_LMP,Alpine 2 345_LMP DA,Alto 345_LMP,Alto 345_LMP DA,Art 345_LMP,Art 345_LMP DA,Austin 17 345_LMP,Austin 17 345_LMP DA,Austin 22 345_LMP,Austin 22 345_LMP DA,Austin 27 345_LMP,Austin 27 345_LMP DA,Bastrop 2 345_LMP,Bastrop 2 345_LMP DA,Bayside 1 345_LMP,Bayside 1 345_LMP DA,Bayside 3 345_LMP,Bayside 3 345_LMP DA,Blue Ridge 345_LMP,Blue Ridge 345_LMP DA,Blum 345_LMP,Blum 345_LMP DA,Brenham 345_LMP,Brenham 345_LMP DA,Brownsville 1 345_LMP,Brownsville 1 345_LMP DA,Brownsville 2 345_LMP,Brownsville 2 345_LMP DA,Bryan 1 345_LMP,Bryan 1 345_LMP DA,Bryan 5 345_LMP,Bryan 5 345_LMP DA
2035-09-16 10:00:00,12.196619,12.196619,12.289885,12.289885,12.236292,12.236292,12.510037,12.510037,11.87115,11.87115,6.159132,6.159132,10.00474,10.00474,14.337674,14.337674,15.627609,15.627609,15.627609,15.627609,17.128012,17.128012,7.747831,7.747831,12.442693,12.442693,12.510037,12.510037,11.872437,11.872437,11.613021,11.613021,9.444498,9.444498,12.6736,12.6736,12.671703,12.671703,9.290827,9.290827,9.290827,9.290827
2035-09-16 11:00:00,11.547068,15.173227,11.693805,15.452597,8.165812,12.827011,9.701056,22.781627,14.198442,16.462774,-212.23252,20.363401,7.031466,7.294983,7.49327,24.697225,8.811005,28.3273,8.811005,28.3273,9.79522,32.012034,7.105397,7.105397,9.771888,22.692748,9.701056,22.781627,14.227697,16.486123,13.090658,15.187311,8.60798,12.393591,9.529021,22.997493,9.531017,22.994989,7.51734,9.167123,7.51734,9.167123
2035-09-16 12:00:00,22.143462,22.000081,22.759047,22.571892,22.405315,22.243314,44.75465,39.658582,19.995282,20.004658,-1000.0,-1000.0,6.604658,7.696383,14.829837,15.493698,9.624372,10.248498,9.624372,10.248498,10.146697,11.742419,7.890609,7.03878,46.741006,41.201885,44.75465,39.658582,20.003781,20.012553,18.291567,18.422093,9.099525,9.213581,39.930284,35.910283,39.986251,35.953767,7.475328,7.82726,7.475328,7.82726
2035-09-16 13:00:00,21.966596,21.964931,22.528184,22.52601,22.20548,22.203598,10.169604,10.303037,20.006847,20.006956,-1000.0,-1000.0,7.928264,7.919833,6.651762,6.694377,8.606824,8.61789,8.606824,8.61789,10.404719,10.371688,6.923653,7.099387,10.318752,10.455298,10.169604,10.303037,20.014601,20.014703,18.452577,18.454093,9.453967,9.604141,9.807358,9.933232,9.811561,9.937522,8.006591,8.099536,8.006591,8.099536
2035-09-16 14:00:00,16.420601,16.420601,16.71352,16.71352,11.313837,11.313837,12.834459,12.834459,20.204067,20.204067,-1000.0,-1000.0,7.862995,7.862995,8.928989,8.928989,8.733905,8.733905,8.733905,8.733905,10.860506,10.860506,7.105397,7.105397,12.930691,12.930691,12.834459,12.834459,20.249477,20.249477,18.327456,18.327456,10.128816,10.128816,12.600736,12.600736,12.603447,12.603447,8.339358,8.339358,8.339358,8.339358
2035-09-16 15:00:00,7.723026,7.965959,7.588796,7.83626,-3.988987,-4.269346,24.009731,24.244538,18.897915,19.607514,-1000.0,-1000.0,7.623114,7.605036,16.542885,16.374973,9.944563,9.908108,9.944563,9.908108,11.556723,11.510545,13.156119,13.409184,24.062167,24.310876,24.009731,24.244538,18.98822,19.702034,16.894661,17.484703,16.652223,16.954819,23.882375,24.08342,23.883852,24.085289,12.236714,12.386538,12.236714,12.386538
2035-09-16 16:00:00,5.577746,29.567584,5.422465,30.415535,-7.262922,29.928278,11.987359,27.489624,17.854679,26.608525,-1000.0,-1000.0,6.155999,7.138483,8.561552,13.932496,8.964335,10.349029,8.964335,10.349029,9.337516,12.608211,9.779678,15.284992,12.146023,27.749622,11.987359,27.489624,17.953547,26.620233,15.681542,24.261705,11.1573,20.39255,11.602005,26.858154,11.606475,26.865479,8.69132,13.675657,8.69132,13.675657
2035-09-16 17:00:00,-272.226022,-272.226022,-285.62288,-285.62288,-564.743709,-564.743709,16.092159,16.092159,22.66915,22.66915,50.33138,50.33138,-3.765571,-3.765571,32.66345,32.66345,24.003532,24.003532,24.003532,24.003532,18.662835,18.662835,12.334934,12.334934,15.638064,15.638064,16.092159,16.092159,25.413693,25.413693,14.785888,14.785888,7.425654,7.425654,17.195044,17.195044,17.182249,17.182249,5.10184,5.10184,5.10184,5.10184
2035-09-16 18:00:00,-267.928897,-267.928897,-280.141365,-280.141365,-560.819596,-560.819596,7.652969,7.652969,22.734757,22.734757,6.159132,6.159132,2.404859,2.404859,12.397192,12.397192,9.958517,9.958517,9.958517,9.958517,8.473454,8.473454,6.713883,6.713883,7.523248,7.523248,7.652969,7.652969,25.413693,25.413693,5.387545,5.387545,5.312851,5.312851,7.968029,7.968029,7.964374,7.964374,4.75796,4.75796,4.75796,4.75796
2035-09-16 19:00:00,-274.435193,-274.435193,-287.710396,-287.710396,-565.978137,-565.978137,13.734437,13.734437,22.851221,22.851221,46.441997,46.441997,-3.95843,-3.95843,29.659232,29.659232,21.479441,21.479441,21.479441,21.479441,16.479268,16.479268,10.554835,10.554835,13.296939,13.296939,13.734437,13.734437,25.413693,25.413693,10.620862,10.620862,5.838107,5.838107,14.79701,14.79701,14.784683,14.784683,3.968499,3.968499,3.968499,3.968499
2035-09-16 20:00:00,-23.862131,-23.862131,-25.391322,-25.391322,-61.930692,-61.930692,12.192529,12.192529,15.847335,15.847335,11.357797,11.357797,5.543022,5.543022,11.25873,11.25873,10.951648,10.951648,10.951648,10.951648,10.514014,10.514014,9.995487,9.995487,12.224364,12.224364,12.192529,12.192529,16.122093,16.122093,12.455435,12.455435,10.266389,10.266389,12.115209,12.115209,12.116106,12.116106,8.365751,8.365751,8.365751,8.365751
2035-09-16 21:00:00,9.262977,6.612817,9.268024,6.447089,8.444354,-0.501692,10.848182,10.434798,9.999344,13.661942,9.731316,7.637397,8.790515,9.100532,10.106709,8.875303,10.192662,9.381738,10.192662,9.381738,10.151522,9.597729,10.102777,9.75927,10.870869,10.479957,10.848182,10.434798,10.005903,13.715352,9.81814,12.68536,10.320264,10.237818,10.79308,10.32512,10.793719,10.326392,9.653766,9.620447,9.653766,9.620447
2035-09-16 22:00:00,10.309744,10.309744,10.278667,10.278667,7.20101,7.20101,11.792844,11.792844,13.261803,13.261803,11.357797,11.357797,10.505187,10.505187,12.455976,12.455976,13.420578,13.420578,13.420578,13.420578,14.42485,14.42485,8.950958,8.950958,11.76437,11.76437,11.792844,11.792844,13.28585,13.28585,12.717084,12.717084,10.08939,10.08939,11.861998,11.861998,11.861196,11.861196,9.979436,9.979436,9.979436,9.979436
2035-09-16 23:00:00,8.688714,9.873404,8.633271,9.879177,6.1831,6.970936,10.183962,14.960365,11.162239,12.546629,9.092044,11.357797,9.470894,8.322107,9.555499,12.568589,9.733868,12.845765,9.733868,12.845765,9.797018,12.712981,9.871842,12.555652,10.202362,15.033549,10.183962,14.960365,11.1811,12.569593,10.809957,11.96936,10.056942,13.257202,10.139271,14.782621,10.13979,14.784683,9.761646,11.107058,9.761646,11.107058
2035-09-17 00:00:00,9.018055,9.427755,9.079327,9.47153,7.797088,6.746163,13.927255,15.910458,9.949785,11.755471,10.497583,11.357797,6.624005,7.023752,11.577218,12.850939,11.769642,13.165055,11.769642,13.165055,11.564937,12.95763,11.322394,12.711863,13.999789,16.004391,13.927255,15.910458,9.960491,11.777426,9.526115,11.084133,12.011124,13.608982,13.751087,15.682319,13.753131,15.684965,9.694302,10.755215,9.694302,10.755215
2035-09-17 01:00:00,10.986752,10.986752,11.052399,11.052399,10.020783,10.020783,16.012354,16.012354,11.872464,11.872464,12.406865,12.406865,6.464343,6.464343,13.402937,13.402937,13.469356,13.469356,13.469356,13.469356,13.105276,13.105276,12.673898,12.673898,16.094051,16.094051,16.012354,16.012354,11.880533,11.880533,11.736844,11.736844,13.437583,13.437583,15.813933,15.813933,15.816234,15.816234,10.488808,10.488808,10.488808,10.488808
2035-09-17 02:00:00,21.552209,21.552209,21.501802,21.501802,21.705686,21.705686,20.893392,20.893392,22.783481,22.783481,20.746007,20.746007,10.608505,10.608505,20.051872,20.051872,19.335818,19.335818,19.335818,19.335818,18.533327,18.533327,17.582499,17.582499,20.925533,20.925533,20.893392,20.893392,22.777202,22.777202,24.456681,24.456681,17.823461,17.823461,20.815329,20.815329,20.816234,20.816234,14.988091,14.988091,14.988091,14.988091
2035-09-17 03:00:00,21.552209,21.552209,21.501802,21.501802,21.705686,21.705686,20.893392,20.893392,22.783481,22.783481,20.746007,20.746007,10.608505,10.608505,20.051872,20.051872,19.335818,19.335818,19.335818,19.335818,18.533327,18.533327,17.582499,17.582499,20.925533,20.925533,20.893392,20.893392,22.777202,22.777202,24.456681,24.456681,17.823461,17.823461,20.815329,20.815329,20.816234,20.816234,14.988091,14.988091,14.988091,14.988091
2035-09-17 04:00:00,12.056814,12.056814,12.155627,12.155627,12.133194,12.133194,16.998932,16.998932,11.919228,11.919228,13.455933,13.455933,6.508504,6.508504,14.352459,14.352459,14.337246,14.337246,14.337246,14.337246,13.891287,13.891287,13.362895,13.362895,17.082438,17.082438,16.998932,16.998932,11.919496,11.919496,11.946912,11.946912,14.13683,14.13683,16.796117,16.796117,16.798469,16.798469,10.935182,10.935182,10.935182,10.935182
2035-09-17 05:00:00,22.723539,22.723539,22.95227,22.95227,22.858836,22.858836,33.7619,33.7619,22.154626,22.154626,25.982167,25.982167,12.851142,12.851142,28.108521,28.108521,28.229422,28.229422,28.229422,28.229422,27.419268,27.419268,26.459361,26.459361,33.939079,33.939079,33.7619,33.7619,22.156571,22.156571,21.854779,21.854779,28.113741,28.113741,33.331575,33.331575,33.336567,33.336567,21.666369,21.666369,21.666369,21.666369
2035-09-17 06:00:00,12.421258,12.421258,12.589068,12.589068,12.49264,12.49264,20.24977,20.24977,11.835662,11.835662,14.825354,14.825354,7.173883,7.173883,16.419662,16.419662,16.613225,16.613225,16.613225,16.613225,16.168074,16.168074,15.640639,15.640639,20.36893,20.36893,20.24977,20.24977,11.837979,11.837979,11.371227,11.371227,16.762271,16.762271,19.96036,19.96036,19.963717,19.963717,12.679539,12.679539,12.679539,12.679539
2035-09-17 07:00:00,16.4205,16.4205,16.326178,16.326178,16.560155,16.560155,13.759957,13.759957,17.834336,17.834336,14.982806,14.982806,6.502322,6.502322,13.86546,13.86546,13.080477,13.080477,13.080477,13.080477,12.368481,12.368481,11.524876,11.524876,13.7628,13.7628,13.759957,13.759957,17.827296,17.827296,19.671676,19.671676,11.488354,11.488354,13.753051,13.753051,13.753131,13.753131,9.608634,9.608634,9.608634,9.608634
2035-09-17 08:00:00,11.123111,11.825271,11.200681,11.867468,11.17613,11.890938,14.935578,14.255575,10.973229,11.965925,12.224774,12.406865,7.26438,7.090339,12.937099,12.749048,12.951262,12.618241,12.951262,12.618241,12.638325,12.250907,12.267544,11.815673,14.998435,14.304071,14.935578,14.255575,10.973661,11.964985,10.934107,12.267533,12.852164,12.255361,14.782912,14.13779,14.784683,14.139156,10.499989,10.120684,10.499989,10.120684
2035-09-17 09:00:00,-0.247783,1.396377,-0.724902,0.968438,-21.209575,-17.763788,10.249191,12.642218,20.486743,20.323486,2.933116,4.422857,6.976588,7.502538,6.783419,7.928416,8.707289,9.287642,8.707289,9.287642,9.928958,9.781144,7.105397,10.365866,10.343277,12.780063,10.249191,12.642218,20.644299,20.467641,17.577504,17.640964,8.982462,11.754373,10.020681,12.307426,10.023332,12.31131,7.598295,9.594076,7.598295,9.594076
2035-09-17 10:00:00,-8.285513,-3.391254,-9.255825,-4.072371,-48.473015,-31.415082,10.274978,9.322883,31.638549,24.462791,-2.99479,0.232824,7.109114,7.488064,3.770897,4.90844,7.047221,7.192876,7.047221,7.192876,9.029494,8.5947,6.488607,6.797002,10.45417,9.444027,10.274978,9.322883,31.939659,24.672686,26.219689,20.696897,9.387103,8.79255,9.839766,9.028655,9.844815,9.032069,7.515163,7.606474,7.515163,7.606474
2035-09-17 11:00:00,-1.537876,3.511323,-2.070978,3.008627,-23.866484,-18.841279,8.791188,15.450774,20.625725,25.602738,1.489051,6.991707,6.877501,10.936789,5.325986,11.122626,7.24029,13.033168,7.24029,13.033168,8.453167,14.101743,6.345551,12.228194,8.88533,15.572137,8.791188,15.450774,20.793128,25.770853,17.597783,22.483117,8.077907,14.132356,8.562539,15.156016,8.565191,15.159435,7.037012,12.255217,7.037012,12.255217
2035-09-17 12:00:00,8.050529,7.50751,8.060452,7.449848,-4.520272,-3.782166,52.176833,24.572995,19.480376,18.057153,-1000.0,-1000.0,5.568349,5.354072,16.629804,15.843381,9.474317,9.234224,9.474317,9.234224,9.026967,10.80969,8.496927,12.676374,54.608328,24.659036,52.176833,24.572995,19.580248,18.145432,16.783226,15.921403,8.634636,16.499228,46.271334,24.364022,46.339843,24.366446,7.045456,11.151956,7.045456,11.151956
2035-09-17 13:00:00,20.283315,20.283315,20.859716,20.859716,20.499528,20.499528,28.255446,28.255446,18.097075,18.097075,-1000.0,-1000.0,6.51013,6.51013,16.833258,16.833258,10.230353,10.230353,10.230353,10.230353,12.269726,12.269726,14.686068,14.686068,28.395333,28.395333,28.255446,28.255446,18.105958,18.105958,16.247786,16.247786,19.394804,19.394804,27.915697,27.915697,27.919638,27.919638,13.082162,13.082162,13.082162,13.082162
2035-09-17 14:00:00,14.460633,14.460633,14.736964,14.736964,10.104687,10.104687,27.525909,27.525909,17.507379,17.507379,-1000.0,-1000.0,6.279294,6.279294,17.487395,17.487395,10.241792,10.241792,10.241792,10.241792,12.065307,12.065307,14.22589,14.22589,27.622036,27.622036,27.525909,27.525909,17.546907,17.546907,15.709873,15.709873,18.542935,18.542935,27.292442,27.292442,27.295151,27.295151,12.627369,12.627369,12.627369,12.627369
2035-09-17 15:00:00,14.443265,14.443265,14.718577,14.718577,10.070882,10.070882,27.522768,27.522768,17.508042,17.508042,-1000.0,-1000.0,6.286794,6.286794,17.489704,17.489704,10.242231,10.242231,10.242231,10.242231,12.065761,12.065761,14.226361,14.226361,27.618708,27.618708,27.522768,27.522768,17.547683,17.547683,15.709819,15.709819,18.541894,18.541894,27.289753,27.289753,27.292456,27.292456,12.630207,12.630207,12.630207,12.630207
2035-09-17 16:00:00,4.824612,19.049127,4.689981,19.560172,-5.319784,19.266511,26.672377,39.913136,14.560694,17.265758,-1000.0,-1000.0,5.015961,5.769556,16.441282,15.056147,9.089818,9.003204,9.089818,9.003204,10.166748,9.352152,11.442744,9.765601,26.986273,41.438294,26.672377,39.913136,14.638596,17.272814,12.877994,15.851373,14.340397,11.234435,25.910001,36.208905,25.918846,36.251877,9.962451,8.469597,9.962451,8.469597
2035-09-17 17:00:00,-271.221208,-275.403807,-284.015048,-288.916229,-563.476653,-566.830782,16.02399,23.545341,19.668991,19.734051,36.267208,57.571831,0.505462,-3.390045,23.144894,35.005479,10.351,12.060929,10.351,12.060929,8.865494,9.863582,7.105397,7.260065,15.582099,22.770714,16.02399,23.545341,22.429737,22.429737,7.856217,11.623539,5.944245,5.635648,17.097233,25.426719,17.084782,25.404893,4.778715,3.674963,4.778715,3.674963
2035-09-17 18:00:00,-269.692487,-269.692487,-281.991601,-281.991601,-562.001994,-562.001994,13.192904,13.192904,19.730566,19.730566,17.748727,17.748727,4.677319,4.677319,11.483403,11.483403,9.208851,9.208851,9.208851,9.208851,8.607615,8.607615,7.895243,7.895243,12.959531,12.959531,13.192904,13.192904,22.429737,22.429737,6.410843,6.410843,7.48266,7.48266,13.759707,13.759707,13.753131,13.753131,6.865165,6.865165,6.865165,6.865165
2035-09-17 19:00:00,-275.454305,-275.454305,-287.556787,-287.556787,-565.350869,-565.350869,8.069079,8.069079,20.197755,20.197755,17.982171,17.982171,2.70668,2.70668,12.895607,12.895607,10.416455,10.416455,10.416455,10.416455,8.90099,8.90099,7.105397,7.105397,7.936481,7.936481,8.069079,8.069079,22.429737,22.429737,8.503318,8.503318,5.67584,5.67584,8.391127,8.391127,8.387391,8.387391,5.109194,5.109194,5.109194,5.109194
2035-09-17 20:00:00,-31.627087,-23.752297,-33.515487,-25.348441,-76.992095,-65.299605,10.525761,13.895841,15.898211,19.360305,11.357797,11.357797,5.286555,6.508669,10.575187,12.009511,10.019209,12.00789,10.019209,12.00789,9.510798,11.69859,8.908408,11.332117,10.528572,13.955289,10.525761,13.895841,16.224496,19.661421,12.04491,15.450695,8.88994,11.883822,10.518934,13.751456,10.519013,13.753131,7.528363,9.625343,7.528363,9.625343
2035-09-17 21:00:00,10.441736,10.2632,10.549032,10.346848,9.600423,8.339675,16.333285,16.724142,10.882087,11.770979,12.406865,12.406865,6.743902,6.893407,13.780957,13.984148,13.994397,14.275473,13.994397,14.275473,13.684223,13.992481,13.316715,13.657181,17.103874,17.60944,16.333285,16.724142,10.890581,11.787625,10.404409,11.140294,14.241968,14.665907,13.907907,13.932584,13.753131,13.753131,11.032072,11.319254,11.032072,11.319254
2035-09-17 22:00:00,18.837983,18.837983,18.678955,18.678955,19.034354,19.034354,13.140869,13.140869,20.985878,20.985878,16.432796,16.432796,4.909811,4.909811,14.59828,14.59828,13.426306,13.426306,13.426306,13.426306,12.441555,12.441555,11.274777,11.274777,14.110879,14.110879,13.140869,13.140869,20.975255,20.975255,23.740911,23.740911,11.09791,11.09791,9.979092,9.979092,9.749612,9.749612,8.819102,8.819102,8.819102,8.819102
2035-09-17 23:00:00,11.515651,11.611055,11.51194,11.625476,11.599376,11.693549,11.505024,13.022764,12.043281,12.021441,11.42148,11.780965,5.522972,5.694665,11.28224,11.824019,10.960684,11.553449,10.960684,11.553449,10.51911,11.106502,9.995914,10.57694,12.315674,13.06266,11.505024,13.022764,12.040507,12.019202,12.801496,12.651045,10.263942,10.925598,8.89489,12.925865,8.713372,12.926989,8.35969,8.801622,8.35969,8.801622
2035-09-18 00:00:00,6.640666,11.857511,6.689612,11.695581,5.020041,8.016969,10.782183,11.405956,10.732364,16.829777,8.13387,11.357797,6.27164,5.717207,9.275309,11.212262,9.586342,10.900477,9.586342,10.900477,9.539571,10.477279,9.484155,9.975853,11.502836,12.181387,10.782183,11.405956,10.749647,16.85411,9.974376,17.670443,10.10018,10.226678,8.491076,8.908758,8.339033,8.734979,8.405604,8.417037,8.405604,8.417037
2035-09-18 01:00:00,4.172522,4.172522,4.321072,4.321072,3.475123,3.475123,10.679732,10.679732,15.382241,15.382241,6.667504,6.667504,6.41399,6.41399,8.466062,8.466062,9.080186,9.080186,9.080186,9.080186,9.202096,9.202096,9.346541,9.346541,11.40183,11.40183,10.679732,10.679732,15.404833,15.404833,13.66273,13.66273,10.166753,10.166753,8.399882,8.399882,8.252585,8.252585,8.420752,8.420752,8.420752,8.420752
2035-09-18 02:00:00,4.13168,4.13168,4.280849,4.280849,3.465536,3.465536,10.617462,10.617462,15.370023,15.370023,6.620575,6.620575,6.404281,6.404281,8.413086,8.413086,9.026826,9.026826,9.026826,9.026826,9.150977,9.150977,9.298077,9.298077,11.331137,11.331137,10.617462,10.617462,15.392457,15.392457,13.648917,13.648917,10.113485,10.113485,8.364578,8.364578,8.219118,8.219118,8.385897,8.385897,8.385897,8.385897
2035-09-18 03:00:00,11.858835,11.858835,11.696374,11.696374,8.005051,8.005051,11.405956,11.405956,17.899492,17.899492,11.357797,11.357797,5.717207,5.717207,11.212262,11.212262,10.900477,10.900477,10.900477,10.900477,10.477279,10.477279,9.975853,9.975853,12.181387,12.181387,11.405956,11.405956,17.925006,17.925006,18.713668,18.713668,10.226678,10.226678,8.908758,8.908758,8.734979,8.734979,8.417037,8.417037,8.417037,8.417037
2035-09-18 04:00:00,12.680652,12.680652,12.465113,12.465113,8.46687,8.46687,10.233447,10.233447,18.054867,18.054867,11.581972,11.581972,9.190872,9.190872,11.079563,11.079563,10.79601,10.79601,10.79601,10.79601,10.585306,10.585306,10.335653,10.335653,10.851027,10.851027,10.233447,10.233447,18.0816,18.0816,18.840628,18.840628,10.250574,10.250574,8.219581,8.219581,8.073206,8.073206,9.882983,9.882983,9.882983,9.882983
2035-09-18 05:00:00,12.39493,12.39493,12.554002,12.554002,12.462595,12.462595,18.411933,18.411933,11.839821,11.839821,14.673854,14.673854,7.414176,7.414176,16.187253,16.187253,16.378302,16.378302,16.378302,16.378302,15.96722,15.96722,15.480151,15.480151,20.176991,20.176991,18.411933,18.411933,11.842017,11.842017,11.399566,11.399566,16.566726,16.566726,12.76706,12.76706,12.384031,12.384031,12.667437,12.667437,12.667437,12.667437
2035-09-18 06:00:00,11.894887,11.894887,11.931584,11.931584,11.939301,11.939301,10.301648,10.301648,11.940614,11.940614,12.406865,12.406865,8.786709,8.786709,12.687877,12.687877,12.505681,12.505681,12.505681,12.505681,12.086847,12.086847,11.590593,11.590593,10.110617,10.110617,10.301648,10.301648,11.940201,11.940201,12.091603,12.091603,11.572509,11.572509,10.58556,10.58556,10.522798,10.522798,10.45812,10.45812,10.45812,10.45812
2035-09-18 07:00:00,12.421725,12.421725,12.589689,12.589689,12.493172,12.493172,14.57894,14.57894,11.835588,11.835588,14.828163,14.828163,7.329554,7.329554,16.372927,16.372927,16.382579,16.382579,16.382579,16.382579,15.671912,15.671912,14.82988,14.82988,14.336524,14.336524,14.57894,14.57894,11.837907,11.837907,11.370725,11.370725,15.384486,15.384486,14.882426,14.882426,14.784683,14.784683,12.006695,12.006695,12.006695,12.006695
2035-09-18 08:00:00,18.41095,18.41095,18.672347,18.672347,18.563787,18.563787,10.893597,10.893597,17.750031,17.750031,22.136248,22.136248,7.823225,7.823225,24.387756,24.387756,23.880538,23.880538,23.880538,23.880538,22.025151,22.025151,19.826804,19.826804,9.814197,9.814197,10.893597,10.893597,17.752311,17.752311,17.391727,17.391727,19.69933,19.69933,12.504648,12.504648,12.152195,12.152195,14.883041,14.883041,14.883041,14.883041
2035-09-18 09:00:00,14.008795,13.424547,14.231032,13.613234,14.103329,13.504809,9.978266,20.831322,13.233262,12.766094,13.455933,13.455933,7.441943,7.494459,19.45892,18.127571,19.228719,18.346261,19.228719,18.346261,17.930253,17.841328,16.391771,17.24306,9.282587,22.904745,9.978266,20.831322,13.236331,12.768699,12.61819,12.243877,16.426422,18.543642,10.864687,14.202397,10.589119,13.753131,12.741143,13.84067,12.741143,13.84067
2035-09-18 10:00:00,9.013854,11.47403,8.97439,11.467013,6.401245,11.503923,11.768805,12.018858,11.862315,12.037083,6.159132,11.357797,5.894747,5.818932,10.156543,11.209984,10.198927,10.898951,10.198927,10.898951,9.977099,10.478033,9.714267,9.979309,11.819453,12.046789,11.768805,12.018858,11.881169,12.034762,11.844423,12.763865,10.187381,10.213646,11.645794,11.951023,11.647221,11.95181,8.370892,8.452211,8.370892,8.452211
2035-09-18 11:00:00,13.489071,15.597081,13.712671,15.833971,9.447798,13.030172,9.375864,21.309317,16.508561,17.221004,-319.321576,20.276395,6.985127,9.016606,6.739964,24.30565,8.615866,27.986637,8.615866,27.986637,10.107162,31.89501,6.074208,6.488607,9.461442,21.185986,9.375864,21.309317,16.544355,17.245368,15.046904,16.021825,8.131709,11.613181,9.168015,21.608859,9.170427,21.605384,7.036111,9.421954,7.036111,9.421954
2035-09-18 12:00:00,29.862971,29.94634,31.085965,31.193008,13.494225,13.495357,10.725331,12.412467,25.411667,25.411421,-1000.0,-1000.0,7.198291,6.473253,4.67964,5.141553,8.318533,8.585079,8.318533,8.585079,11.265292,11.1506,5.217844,6.797002,10.940622,12.667915,10.725331,12.412467,25.413693,25.413693,23.140261,23.080581,9.278943,10.78841,10.202442,11.792049,10.208508,11.799246,7.125421,7.755763,7.125421,7.755763
2035-09-18 13:00:00,29.872066,29.804954,31.097643,31.011474,13.494349,13.493438,12.734819,12.443762,25.41164,25.411837,-1000.0,-1000.0,6.872394,7.309427,5.502282,5.560678,8.801063,8.82401,8.801063,8.82401,11.238702,11.285866,7.404293,7.333917,12.990225,12.688448,12.734819,12.443762,25.413693,25.413693,23.133751,23.181793,11.25024,11.10657,12.114501,11.84948,12.121697,11.856374,8.232852,8.342475,8.232852,8.342475
2035-09-18 14:00:00,31.770835,31.770835,33.08214,33.08214,12.565889,12.565889,24.265146,24.265146,26.980137,26.980137,-1000.0,-1000.0,7.84243,7.84243,14.847887,14.847887,11.91865,11.91865,11.91865,11.91865,16.894727,16.894727,7.105397,7.105397,24.34023,24.34023,24.265146,24.265146,26.980855,26.980855,24.653771,24.653771,14.28409,14.28409,24.082787,24.082787,24.084903,24.084903,9.832347,9.832347,9.832347,9.832347
2035-09-18 15:00:00,34.986156,34.986156,36.473971,36.473971,13.647234,13.647234,20.352643,20.352643,29.5555,29.5555,-1000.0,-1000.0,7.739957,7.739957,10.519,10.519,10.807685,10.807685,10.807685,10.807685,15.246647,15.246647,7.105397,7.105397,20.534179,20.534179,20.352643,20.352643,29.556711,29.556711,26.886249,26.886249,13.593166,13.593166,19.911736,19.911736,19.916851,19.916851,9.408695,9.408695,9.408695,9.408695
2035-09-18 16:00:00,15.836962,16.225028,16.166808,16.538154,15.977269,16.358223,21.181841,21.303051,14.685913,15.132327,20.560741,20.709355,7.432703,8.246013,24.432152,24.384221,28.062447,27.829172,28.062447,27.829172,31.96517,31.532121,5.573537,6.488607,21.050905,21.178901,21.181841,21.303051,14.690467,15.13665,13.773019,14.265709,10.818091,11.466075,21.499852,21.604581,21.496163,21.601083,8.306404,9.079467,8.306404,9.079467
2035-09-18 17:00:00,18.222144,18.88893,18.213306,18.729951,18.351249,14.284948,13.418766,19.88433,19.05462,24.475319,5.886926,10.886926,9.997013,13.21417,17.579108,18.625086,18.70161,18.44327,18.70161,18.44327,20.429628,18.073085,7.105397,17.634474,13.27948,19.925839,13.418766,19.88433,19.050257,24.506009,20.244034,25.055863,8.95838,18.004263,13.757056,19.783513,13.753131,19.784683,9.038174,16.039264,9.038174,16.039264
2035-09-18 18:00:00,11.702763,11.702763,11.722269,11.722269,8.003939,8.003939,18.305613,18.305613,15.174695,15.174695,12.406865,12.406865,8.283344,8.283344,15.355965,15.355965,15.674863,15.674863,15.674863,15.674863,15.403123,15.403123,15.081153,15.081153,19.053529,19.053529,18.305613,18.305613,15.203812,15.203812,14.531119,14.531119,16.115038,16.115038,15.962865,15.962865,15.816234,15.816234,12.73564,12.73564,12.73564,12.73564
2035-09-18 19:00:00,7.885607,7.100681,7.732801,6.852543,-4.382003,-9.518276,19.332348,21.028755,19.628445,23.136187,11.584425,11.513786,7.978859,8.521591,15.003094,15.746763,16.026219,17.081656,16.026219,17.081656,16.030543,17.194353,16.035667,17.327881,21.263588,23.181505,19.332348,21.028755,19.722823,23.263335,17.565005,20.458241,17.77105,19.393846,13.198682,14.201855,12.79319,13.753131,13.37431,14.4575,13.37431,14.4575
2035-09-18 20:00:00,19.580425,19.580425,19.620512,19.620512,14.903515,14.903515,27.656153,27.656153,24.099432,24.099432,22.419728,22.419728,12.926943,12.926943,24.634833,24.634833,24.967727,24.967727,24.967727,24.967727,24.450035,24.450035,23.83665,23.83665,30.260421,30.260421,27.656153,27.656153,24.135903,24.135903,23.459426,23.459426,25.366057,25.366057,19.320476,19.320476,18.753131,18.753131,20.046411,20.046411,20.046411,20.046411
